0,1,2,3
-445104.84928801813,-423977.84089575877,-890057.0116508804,-643341.9177326751
-649903.9423247795,-379457.5974108628,-919990.2279109062,-456470.4447075249
-489926.7446866054,-572737.488737824,-512022.74242174247,-302127.6830271846
-545504.1864819849,-668641.6621656532,-575573.1203301676,-445281.4038636369
-458196.3416856274,-401195.46251947037,-365781.0466860707,-445585.59064122423
-281970.29402531,-471310.2434078392,-445488.4480873336,-555297.4978567165
-525653.3577619692,-820032.5826750707,-538255.2310748268,-427025.7621822705
-284311.0077052377,-721290.7884856719,-685079.4195034936,-698966.2429670118
-546574.5384381267,-364625.7486001747,-955656.2143816701,-560291.2008533598
-831204.6115131777,-778945.7754837738,-619257.5420913409,-441953.700709557
-480477.5010759165,-361596.59819852904,-527239.8534354612,-434870.6988559979
-744556.4709586866,-451938.41642953263,-349431.9699477221,-416641.03183539485
-448349.68696563283,-277505.8419861095,-849907.6733290274,-590866.0370235371
-468737.3156186497,-646181.8858113891,-388580.25872727315,-384312.5914824447
-362788.2755942896,-559466.0872285868,-548139.0477905215,-365259.16753884783
-384825.62025953433,-324626.0768399373,-323930.47127708525,-660365.5358465287
-839794.9227297123,-515623.64220595936,-557087.9063732068,-342512.3499291662
-342952.90228451754,-549905.3934797614,-493832.83601631474,-386088.48457810876
-592873.0559569234,-535442.0229525816,-424187.94361377286,-464268.7746616217
-474926.32642100943,-661373.7905187961,-284677.9914382515,-437804.12819295423
-779809.5231083322,-549962.8562666768,-455552.2947312394,-638618.0062292565
-449419.90023298725,-417144.9963115372,-475603.8651771489,-716715.6135979824
-477794.1469792654,-691147.3246846986,-701250.9644808939,-714140.873486747
-665154.9942710919,-544163.7385587083,-782297.605161706,-488161.50071812625
-441507.61658930354,-399994.0658860228,-489469.87655888655,-489174.0433750526
-800954.5888452766,-404673.6692840192,-564451.4555534603,-493380.06178355776
-679687.9026336315,-358567.5885243485,-487034.20269479003,-433947.61095969356
-372305.1381840537,-547829.1716941283,-550256.015099832,-743039.932663315
-363855.4085411355,-406549.8498009565,-671009.1572594658,-506664.8208191474
-355292.2363149856,-628671.6481373603,-495393.9977549178,-376486.8608884723
-430830.1179735209,-435140.68397815805,-501913.7299662265,-407190.4678290462
-484316.5963500811,-346178.60743292456,-425763.2267125452,-607174.1213502499
-480682.5076679287,-676844.3599558006,-540402.8200819341,-649211.9644399724
-420959.3119007699,-856784.0958787422,-455215.61538557406,-524742.9407391425
-460580.33656899736,-416875.3147318096,-662200.5413045789,-431487.88560783287
-499425.06187382416,-414500.36977249867,-555594.9458876192,-471276.2887800176
-708345.8406421099,-481816.7314494113,-550897.7281663548,-603949.0724202245
-574461.4165677661,-574535.0483101945,-637978.6848560851,-727145.6743565252
-598278.0038743916,-499665.74027426157,-596540.8226557781,-465614.77324103855
-413645.0028948119,-473044.0924208651,-777795.8941421681,-578476.6467002316
-671033.4784159522,-479246.00914392545,-501507.9804827509,-318829.1360426758
-427166.80191595014,-374188.3071223713,-669954.6273617818,-488075.9528361859
-516734.07752484997,-447549.51493076334,-415514.3781606494,-491079.4025222514
-326911.90123262384,-422211.9655452637,-720885.764048435,-480016.7616461568
-696821.1733047572,-384013.96240285796,-436280.7095534955,-681565.7675684912
-551806.5005821488,-364994.3186330262,-418588.3227157022,-542447.5046047021
-336853.1675601503,-397130.0525894243,-490189.9073844756,-629259.5982825927
-675767.1798191227,-629635.9465220738,-351282.0022066863,-446995.4888761632
-571840.8080374434,-528305.0489169991,-454378.75981841254,-459969.7336935143
-787389.5349665168,-574459.7447429256,-435381.1000334618,-385527.0457438696
-482303.1177047332,-593550.7518349213,-435798.11484897125,-736763.7772577197
-326793.159580078,-760320.0149743886,-540628.4356808093,-535831.3028024245
-459402.4084905914,-604040.18852752,-674920.8509289772,-435530.2115739557
-795726.2932356154,-738826.6081442855,-452513.101171441,-450242.9574220881
-443489.9037227137,-635229.4498190468,-524982.973876504,-505078.6199332947
-340556.1442255561,-738763.2671025968,-540390.2532149366,-450469.63904450234
-374584.66566237767,-696585.0819191413,-656258.9840224162,-414153.361675469
